project,market_segment,district,tenure,property_type,price,area_sqm,area_sqft,contract_date_raw,contract_date,type_of_sale,floor_range
V ON SHENTON,CCR,01,99 yrs lease commencing from 2011,Apartment,990000,47,505.9,0426,2026-04,3,41-45
V ON SHENTON,CCR,01,99 yrs lease commencing from 2011,Apartment,1700000,88,947.2,0426,2026-04,3,21-25
V ON SHENTON,CCR,01,99 yrs lease commencing from 2011,Apartment,1750000,88,947.2,0625,2025-06,3,26-30
V ON SHENTON,CCR,01,99 yrs lease commencing from 2011,Apartment,900000,41,441.3,0126,2026-01,3,21-25
V ON SHENTON,CCR,01,99 yrs lease commencing from 2011,Apartment,1850000,88,947.2,0226,2026-02,3,26-30
V ON SHENTON,CCR,01,99 yrs lease commencing from 2011,Apartment,1350000,69,742.7,0626,2026-06,3,16-20
V ON SHENTON,CCR,01,99 yrs lease commencing from 2011,Apartment,1335000,64,688.9,0525,2025-05,3,11-15
V ON SHENTON,CCR,01,99 yrs lease commencing from 2011,Apartment,950000,44,473.6,1225,2025-12,3,11-15
V ON SHENTON,CCR,01,99 yrs lease commencing from 2011,Apartment,965000,44,473.6,1025,2025-10,3,26-30
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1050000,50,538.2,1021,2021-10,3,16-20
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,9500000,560,6027.8,0921,2021-09,3,16-20
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2650000,149,1603.8,1221,2021-12,3,31-35
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2700000,148,1593.1,1221,2021-12,3,36-40
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1700000,103,1108.7,1021,2021-10,3,11-15
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2500000,146,1571.5,1021,2021-10,3,16-20
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1025000,54,581.3,1021,2021-10,3,26-30
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1280000,76,818.1,0721,2021-07,3,11-15
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2485000,142,1528.5,1121,2021-11,3,11-15
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1630000,93,1001.0,1021,2021-10,3,21-25
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1808000,106,1141.0,1121,2021-11,3,31-35
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1030000,53,570.5,0522,2022-05,3,16-20
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1818000,100,1076.4,0422,2022-04,3,11-15
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1410000,92,990.3,0422,2022-04,3,16-20
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1888000,104,1119.4,0722,2022-07,3,41-45
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2149000,108,1162.5,0422,2022-04,3,36-40
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2250000,114,1227.1,0622,2022-06,3,31-35
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1100000,50,538.2,0322,2022-03,3,36-40
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1190000,54,581.3,0722,2022-07,3,26-30
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2560000,146,1571.5,0422,2022-04,3,16-20
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2189000,111,1194.8,0622,2022-06,3,36-40
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2515000,138,1485.4,0722,2022-07,3,06-10
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1090000,50,538.2,0122,2022-01,3,31-35
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1750000,104,1119.4,0422,2022-04,3,16-20
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1100000,54,581.3,0822,2022-08,3,11-15
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1970000,110,1184.0,0323,2023-03,3,11-15
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1850000,102,1097.9,0323,2023-03,3,16-20
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2625000,149,1603.8,1022,2022-10,3,36-40
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2000000,106,1141.0,0523,2023-05,3,26-30
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2060000,110,1184.0,0423,2023-04,3,11-15
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1920000,102,1097.9,0623,2023-06,3,36-40
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1950000,106,1141.0,0622,2022-06,3,26-30
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1420000,86,925.7,0822,2022-08,3,11-15
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1410000,88,947.2,0423,2023-04,3,11-15
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1208000,54,581.3,0623,2023-06,3,36-40
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1340000,77,828.8,0624,2024-06,3,11-15
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1210000,54,581.3,0723,2023-07,3,31-35
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1890000,102,1097.9,0923,2023-09,3,26-30
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1900000,103,1108.7,0324,2024-03,3,11-15
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1880000,102,1097.9,1023,2023-10,3,21-25
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2662470,143,1539.2,0324,2024-03,3,11-15
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2800000,148,1593.1,0124,2024-01,3,21-25
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1168000,54,581.3,0724,2024-07,3,41-45
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2550000,143,1539.2,1023,2023-10,3,11-15
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,4068000,210,2260.4,0624,2024-06,3,41-45
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1830000,100,1076.4,1123,2023-11,3,11-15
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,3300000,176,1894.4,0824,2024-08,3,31-35
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1530000,86,925.7,0824,2024-08,3,36-40
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1430000,79,850.3,0424,2024-04,3,16-20
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1528000,87,936.5,0524,2024-05,3,11-15
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1700000,84,904.2,0124,2024-01,3,36-40
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2030000,109,1173.3,0924,2024-09,3,06-10
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2880000,147,1582.3,0424,2024-04,3,21-25
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1100000,53,570.5,0624,2024-06,3,06-10
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1200000,57,613.5,0824,2024-08,3,21-25
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2850000,147,1582.3,1123,2023-11,3,41-45
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1160000,50,538.2,0624,2024-06,3,21-25
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1350000,81,871.9,0124,2024-01,3,11-15
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1148000,54,581.3,0124,2024-01,3,16-20
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1200000,54,581.3,1124,2024-11,3,36-40
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2910000,148,1593.1,0324,2024-03,3,36-40
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1950000,102,1097.9,0624,2024-06,3,31-35
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,4060000,206,2217.4,0124,2024-01,3,46-50
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1948000,102,1097.9,0924,2024-09,3,26-30
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1120000,50,538.2,1123,2023-11,3,16-20
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2880000,147,1582.3,1123,2023-11,3,36-40
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1450000,79,850.3,1224,2024-12,3,26-30
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1450000,79,850.3,1124,2024-11,3,26-30
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1620000,90,968.8,0124,2024-01,3,31-35
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1168000,54,581.3,0425,2025-04,3,31-35
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1850000,102,1097.9,0325,2025-03,3,36-40
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2778000,138,1485.4,0825,2025-08,3,06-10
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2130000,112,1205.6,0126,2026-01,3,31-35
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2988000,146,1571.5,1025,2025-10,3,16-20
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1200000,56,602.8,0525,2025-05,3,31-35
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1165888,53,570.5,0825,2025-08,3,16-20
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1860000,99,1065.6,0625,2025-06,3,06-10
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1155000,54,581.3,0125,2025-01,3,26-30
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2880000,148,1593.1,0425,2025-04,3,26-30
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1116000,50,538.2,0925,2025-09,3,11-15
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1100000,54,581.3,1125,2025-11,3,16-20
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1738000,84,904.2,0325,2025-03,3,36-40
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1680000,92,990.3,0326,2026-03,3,16-20
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2080000,106,1141.0,0325,2025-03,3,31-35
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2918000,147,1582.3,0425,2025-04,3,21-25
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1160000,54,581.3,0225,2025-02,3,21-25
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2080000,105,1130.2,0426,2026-04,3,36-40
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1125000,54,581.3,0426,2026-04,3,26-30
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1650000,84,904.2,0625,2025-06,3,16-20
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1660000,90,968.8,0325,2025-03,3,16-20
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,2880000,148,1593.1,0325,2025-03,3,31-35
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1488000,81,871.9,0325,2025-03,3,11-15
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1228000,57,613.5,0425,2025-04,3,36-40
ONE SHENTON,CCR,01,99 yrs lease commencing from 2005,Apartment,1990000,104,1119.4,1025,2025-10,3,16-20
MIDTOWN BAY,CCR,07,99 yrs lease commencing from 2018,Apartment,2200000,68,731.9,0126,2026-01,3,06-10
MIDTOWN BAY,CCR,07,99 yrs lease commencing from 2018,Apartment,2568000,70,753.5,0426,2026-04,3,21-25
MIDTOWN BAY,CCR,07,99 yrs lease commencing from 2018,Apartment,1850000,70,753.5,0426,2026-04,3,16-20
MIDTOWN BAY,CCR,07,99 yrs lease commencing from 2018,Apartment,3000000,94,1011.8,0526,2026-05,3,26-30
LANDED HOUSING DEVELOPMENT,CCR,04,99 yrs lease commencing from 2007,Detached,15000000,754.9,8125.7,0721,2021-07,3,-
LANDED HOUSING DEVELOPMENT,CCR,04,99 yrs lease commencing from 2007,Detached,12000000,636.5,6851.2,1021,2021-10,3,-
LANDED HOUSING DEVELOPMENT,CCR,04,99 yrs lease commencing from 2007,Detached,14155000,740.2,7967.4,0924,2024-09,3,-
LANDED HOUSING DEVELOPMENT,CCR,04,99 yrs lease commencing from 2006,Detached,32000000,1479.9,15929.5,1022,2022-10,3,-
LANDED HOUSING DEVELOPMENT,CCR,04,99 yrs lease commencing from 2007,Detached,11500000,818.3,8808.1,0126,2026-01,3,-
OCEAN 8,CCR,04,99 yrs lease commencing from 2005,Terrace,6920000,357.9,3852.4,1021,2021-10,3,-
LANDED HOUSING DEVELOPMENT,CCR,04,99 yrs lease commencing from 2005,Detached,11500000,800.2,8613.3,0921,2021-09,3,-
LANDED HOUSING DEVELOPMENT,CCR,04,99 yrs lease commencing from 2005,Detached,28000000,1475.4,15881.1,0921,2021-09,3,-
LANDED HOUSING DEVELOPMENT,CCR,04,99 yrs lease commencing from 2005,Detached,21000000,810.5,8724.1,0721,2021-07,3,-
LANDED HOUSING DEVELOPMENT,CCR,04,99 yrs lease commencing from 2005,Detached,17600000,732.8,7887.8,0222,2022-02,3,-
LANDED HOUSING DEVELOPMENT,CCR,04,99 yrs lease commencing from 2006,Detached,18500000,814,8761.8,0323,2023-03,3,-
LANDED HOUSING DEVELOPMENT,CCR,04,99 yrs lease commencing from 2005,Detached,22000000,780.5,8401.2,1123,2023-11,3,-
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1188000,56,602.8,1121,2021-11,3,11-15
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1430000,70,753.5,0921,2021-09,3,26-30
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,14825850,411,4424.0,1221,2021-12,3,61-65
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1100000,51,549.0,0821,2021-08,3,11-15
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1800000,77,828.8,1021,2021-10,3,26-30
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1158000,49,527.4,1121,2021-11,3,11-15
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1168000,51,549.0,0222,2022-02,3,06-10
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1600000,80,861.1,0722,2022-07,3,31-35
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1150000,49,527.4,0622,2022-06,3,06-10
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,2300000,110,1184.0,1122,2022-11,3,41-45
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1480000,70,753.5,0323,2023-03,3,36-40
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,2100000,109,1173.3,0323,2023-03,3,41-45
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1088888,49,527.4,0323,2023-03,3,11-15
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1168000,51,549.0,0423,2023-04,3,16-20
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1480000,71,764.2,0623,2023-06,3,46-50
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1750000,77,828.8,0423,2023-04,3,21-25
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,2250000,110,1184.0,0424,2024-04,3,41-45
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,2200000,110,1184.0,0924,2024-09,3,46-50
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1080000,56,602.8,0624,2024-06,3,06-10
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1590000,78,839.6,0524,2024-05,3,36-40
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1538000,80,861.1,0524,2024-05,3,26-30
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1680000,71,764.2,0424,2024-04,3,46-50
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1485000,70,753.5,0924,2024-09,3,31-35
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,2050000,92,990.3,0824,2024-08,3,21-25
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1200000,56,602.8,0824,2024-08,3,11-15
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1550000,80,861.1,1223,2023-12,3,26-30
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1520000,80,861.1,1023,2023-10,3,31-35
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1530000,80,861.1,1024,2024-10,3,31-35
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1160000,49,527.4,0523,2023-05,3,11-15
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,3582501,145,1560.8,0626,2026-06,3,51-55
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1880000,77,828.8,0426,2026-04,3,16-20
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1180000,51,549.0,0426,2026-04,3,16-20
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,2400000,103,1108.7,0526,2026-05,3,41-45
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,3798723,145,1560.8,0526,2026-05,3,56-60
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,1500000,80,861.1,0326,2026-03,3,31-35
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,2504754,103,1108.7,0526,2026-05,3,46-50
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,2250000,94,1011.8,0125,2025-01,3,21-25
ALTEZ,CCR,02,99 yrs lease commencing from 2008,Apartment,3470000,145,1560.8,0426,2026-04,3,51-55
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,19350000,417,4488.5,0921,2021-09,3,51-55
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,5300000,184,1980.6,0821,2021-08,3,16-20
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,3700000,152,1636.1,1021,2021-10,3,16-20
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,1500000,66,710.4,0821,2021-08,3,51-55
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,5280000,185,1991.3,0122,2022-01,3,06-10
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,2400000,98,1054.9,1221,2021-12,3,41-45
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,2400000,105,1130.2,0921,2021-09,3,46-50
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,3950000,152,1636.1,1121,2021-11,3,31-35
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,1500000,66,710.4,0721,2021-07,3,31-35
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,2450000,99,1065.6,1121,2021-11,3,11-15
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,2400000,100,1076.4,1221,2021-12,3,41-45
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,1520000,68,731.9,0821,2021-08,3,31-35
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,1500000,66,710.4,0921,2021-09,3,21-25
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,8326500,221,2378.8,0622,2022-06,3,16-20
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,1350000,66,710.4,0622,2022-06,3,31-35
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,2850000,114,1227.1,0622,2022-06,3,36-40
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,2200000,105,1130.2,0522,2022-05,3,21-25
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,1450000,69,742.7,0722,2022-07,3,11-15
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,2200000,99,1065.6,0622,2022-06,3,16-20
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,9400000,412,4434.7,0522,2022-05,3,51-55
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,1430000,68,731.9,0922,2022-09,3,36-40
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,1510000,66,710.4,0323,2023-03,3,41-45
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,2300000,99,1065.6,1222,2022-12,3,31-35
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,2600000,98,1054.9,1022,2022-10,3,21-25
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,3780000,152,1636.1,0623,2023-06,3,06-10
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,1500000,69,742.7,1222,2022-12,3,21-25
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,3650000,152,1636.1,1222,2022-12,3,16-20
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,1540000,68,731.9,0423,2023-04,3,21-25
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,2240000,105,1130.2,0523,2023-05,3,21-25
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,1500000,69,742.7,0123,2023-01,3,31-35
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,5600000,183,1969.8,1022,2022-10,3,26-30
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,2300000,105,1130.2,0523,2023-05,3,26-30
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,5230000,184,1980.6,0123,2023-01,3,11-15
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,2270000,105,1130.2,0822,2022-08,3,11-15
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,2400000,98,1054.9,0623,2023-06,3,16-20
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,6100000,184,1980.6,0723,2023-07,3,21-25
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,1450000,68,731.9,0423,2023-04,3,06-10
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,1770000,68,731.9,0723,2023-07,3,46-50
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,2450000,98,1054.9,0324,2024-03,3,26-30
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,1720000,68,731.9,1223,2023-12,3,46-50
MARINA BAY RESIDENCES,CCR,01,99 yrs lease commencing from 2005,Condominium,2258000,99,1065.6,0224,2024-02,3,26-30
